,title,published_at,view_count,duration
222740361,Game 3 SEO @ NYE Stage 1 Week 3,2018-01-27T01:47:02Z,3453,18m37s
222728659,Game 2 SEO @ NYE Stage 1 Week 3,2018-01-27T01:10:56Z,4275,33m38s
222720188,Game 1 SEO @ NYE Stage 1 Week 3,2018-01-27T00:46:01Z,5622,25m25s
222700656,Inaugural Season | Stage 1 Week 3 Day 3,2018-01-26T23:45:41Z,211018,6h58m36s
222434142,Full Match | Houston Outlaws vs. Florida Mayhem | Stage 1 Week 3 Day 2,2018-01-26T04:47:30Z,15196,1h39m5s
222433484,Game 4 HOU @ FLA Stage 1 Week 3,2018-01-26T04:44:44Z,1094,24m25s
222423484,Game 3 HOU @ FLA Stage 1 Week 3,2018-01-26T04:03:42Z,1375,14m24s
222420458,Game 2 HOU @ FLA Stage 1 Week 3,2018-01-26T03:52:54Z,904,13m6s
222411611,Game 1 HOU @ FLA Stage 1 Week 3,2018-01-26T03:19:09Z,1662,28m43s
222402962,Full Match | Philadelphia Fusion vs. New York Excelsior | Stage 1 Week 3 Day 2,2018-01-26T02:50:09Z,28603,2h10m43s
222402538,Game 5 PHI @ NYE Stage 1 Week 3,2018-01-26T02:48:37Z,2480,22m49s
222394611,Game 4 PHI @ NYE Stage 1 Week 3,2018-01-26T02:21:50Z,1709,18m55s
222394284,Game 3 PHI @ NYE Stage 1 Week 3,2018-01-26T02:20:37Z,1751,18m31s
222377892,Game 2 PHI @ NYE Stage 1 Week 3,2018-01-26T01:27:39Z,1961,20m43s
222372926,Game 1 PHI @ NYE Stage 1 Week 3,2018-01-26T01:11:00Z,2506,26m55s
222361035,Full Match | Boston Uprising vs. London Spitfire | Stage 1 Week 3 Day 2,2018-01-26T00:34:02Z,9162,2h29m38s
222360429,Game 5 BOS @ LDN Stage 1 Week 3,2018-01-26T00:31:54Z,1796,20m55s
222354491,Game 4 BOS @ LDN Stage 1 Week 3,2018-01-26T00:11:16Z,1067,27m13s
222344484,Game 3 BOS @ LDN Stage 1 Week 3,2018-01-25T23:38:20Z,1193,20m25s
222333845,Game 2 BOS @ LDN Stage 1 Week 3,2018-01-25T23:02:57Z,1362,20m49s
222327195,Game 1 BOS @ LDN Stage 1 Week 3,2018-01-25T22:42:08Z,2100,37m20s
222311662,Inaugural Season | Stage 1 Week 3 Day 2,2018-01-25T21:45:40Z,110708,6h47m43s
222124942,Full Match | Los Angeles Gladiators vs. Los Angeles Valiant | Stage 1 Week 3 Day 1,2018-01-25T06:39:50Z,35213,2h31m15s
222124760,Game 5 GLA @ VAL Stage 1 Week 3,2018-01-25T06:38:35Z,2390,30m1s
222119876,Game 4 GLA @ VAL Stage 1 Week 3,2018-01-25T06:06:11Z,1576,28m37s
222114416,Game 3 GLA @ VAL Stage 1 Week 3,2018-01-25T05:33:42Z,1607,19m43s
222107043,Game 2 GLA @ VAL Stage 1 Week 3,2018-01-25T04:58:11Z,1753,20m49s
222102691,Game 1 GLA @ VAL Stage 1 Week 3,2018-01-25T04:37:16Z,2690,27m31s
222094940,Full Match | Shanghai Dragons vs. Seoul Dynasty | Stage 1 Week 3 Day 1,2018-01-25T04:03:56Z,9663,2h3m19s
222094718,Game 4 SHD @ SEO Stage 1 Week 3,2018-01-25T04:03:00Z,2205,33m44s
222085531,Game 3 SHD @ SEO Stage 1 Week 3,2018-01-25T03:26:11Z,1462,16m6s
222078117,Game 2 SHD @ SEO Stage 1 Week 3,2018-01-25T02:59:48Z,1589,20m7s
222071510,Game 1 SHD @ SEO Stage 1 Week 3,2018-01-25T02:36:15Z,2702,34m14s
222059626,Full Match | San Francisco Shock vs. London Spitfire | Stage 1 Week 3 Day 1,2018-01-25T01:58:10Z,5489,1h54m18s
222059041,Game 4 SFS @ LDN Stage 1 Week 3,2018-01-25T01:56:18Z,880,36m32s
222047430,Game 3 SFS @ LDN Stage 1 Week 3,2018-01-25T01:18:01Z,1042,22m31s
222035572,Game 2 SFS @ LDN Stage 1 Week 3,2018-01-25T00:42:15Z,1186,13m18s
222029960,Game 1 SFS @ LDN Stage 1 Week 3,2018-01-25T00:24:19Z,1844,20m55s
222010471,Inaugural Season | Stage 1 Week 3 Day 1,2018-01-24T23:15:38Z,92751,7h23m39s
221971997,Watchpoint: Preview Edition – Stage 1 Week 3,2018-01-24T21:01:21Z,1373,31m7s
221577215,Watchpoint: Recap Edition – Stage 1 Week 2,2018-01-23T17:31:23Z,2662,43m39s
220729802,Full Match | Boston Uprising vs. San Francisco Shock | Stage 1 Week 2 Day 4,2018-01-21T02:22:03Z,25862,2h17m2s
220729605,Game 5 BOS @ SFS Stage 1 Week 2,2018-01-21T02:21:30Z,1592,37m14s
220728703,Game 4 BOS @ SFS Stage 1 Week 2,2018-01-21T02:18:52Z,922,18m49s
220727567,Game 3 BOS @ SFS Stage 1 Week 2,2018-01-21T02:14:57Z,907,14m48s
220726705,Game 2 BOS @ SFS Stage 1 Week 2,2018-01-21T02:12:00Z,965,14m48s
220725992,Game 1 BOS @ SFS Stage 1 Week 2,2018-01-21T02:09:42Z,1560,29m43s
220724756,Full Match | Los Angeles Gladiators vs. New York Excelsior | Stage 1 Week 2 Day 4,2018-01-21T02:05:42Z,8113,1h47m18s
220724409,Game 4 GLA @ NYE | Stage 1 Week 2,2018-01-21T02:04:40Z,1075,31m13s
220722697,Game 3 GLA @ NYE | Stage 1 Week 2,2018-01-21T01:59:49Z,1365,15m6s
220721907,Game 2 GLA @ NYE | Stage 1 Week 2,2018-01-21T01:57:14Z,1469,20m31s
220721303,Game 1 GLA @ NYE | Stage 1 Week 2,2018-01-21T01:55:08Z,2104,20m19s
220719833,Full Match | Los Angeles Valiant vs. London Spitfire | Stage 1 Week 2 Day 4,2018-01-21T01:49:55Z,22178,2h14m38s
220719236,Game 5 VAL @ LDN | Stage 1 Week 2,2018-01-21T01:47:40Z,1484,20m25s
220718373,Game 4 VAL @ LDN | Stage 1 Week 2,2018-01-21T01:44:34Z,1266,22m43s
220716729,Game 3 VAL @ LDN | Stage 1 Week 2,2018-01-21T01:38:45Z,1474,13m42s
220715667,Game 2 VAL @ LDN | Stage 1 Week 2,2018-01-21T01:34:59Z,1526,29m1s
220714897,Game 1 VAL @ LDN | Stage 1 Week 2,2018-01-21T01:32:17Z,2267,25m13s
220580845,Inaugural Season | Stage 1 Week 2 Day 4,2018-01-20T18:45:40Z,167275,6h42m56s
220426327,Full Match | London Spitfire vs. Dallas Fuel | Stage 1 Week 2 Day 3,2018-01-20T06:46:22Z,23745,2h0m13s
220424855,Game 4 LDN @ DAL | Stage 1 Week 2,2018-01-20T06:38:16Z,2624,33m50s
220424249,Game 3 LDN @ DAL | Stage 1 Week 2,2018-01-20T06:35:15Z,2503,16m18s
220423659,Game 2 LDN @ DAL | Stage 1 Week 2,2018-01-20T06:32:16Z,2302,16m36s
220423160,Game 1 LDN @ DAL | Stage 1 Week 2,2018-01-20T06:30:02Z,3901,33m44s
220422445,Full Match | Shanghai Dragons vs. Florida Mayhem | Stage 1 Week 2 Day 3,2018-01-20T06:26:13Z,3797,1h46m6s
220422299,Game 4 SHD @ FLA | Stage 1 Week 2,2018-01-20T06:25:23Z,483,34m32s
220421703,Game 3 SHD @ FLA | Stage 1 Week 2,2018-01-20T06:22:23Z,515,12m36s
220420558,Game 2 SHD @ FLA | Stage 1 Week 2,2018-01-20T06:16:37Z,620,18m7s
220420098,Game 1 SHD @ FLA | Stage 1 Week 2,2018-01-20T06:14:27Z,935,22m19s
220419464,Full Match | Seoul Dynasty vs. Boston Uprising | Stage 1 Week 2 Day 3,2018-01-20T06:11:24Z,7570,1h55m18s
220419313,Game 4 SEO @ BOS | Stage 1 Week 2,2018-01-20T06:10:38Z,1029,34m20s
220418422,Game 3 SEO @ BOS | Stage 1 Week 2,2018-01-20T06:06:41Z,992,11m30s
220417408,Game 2 SEO @ BOS | Stage 1 Week 2,2018-01-20T06:02:17Z,1184,19m37s
220415976,Game 1 SEO @ BOS | Stage 1 Week 2,2018-01-20T05:56:43Z,2136,29m13s
220307753,Inaugural Season | Stage 1 Week 2 Day 3,2018-01-19T23:45:35Z,190119,6h5m25s
220071474,Full Match | New York Excelsior vs. Los Angeles Valiant | Stage 1 Week 2 Day 2,2018-01-19T06:09:32Z,19367,2h30m21s
220071034,Full Match | Philadelphia Fusion vs. Los Angeles Gladiators | Stage 1 Week 2 Day 2,2018-01-19T06:06:41Z,24109,2h18m50s
220070030,Game 5 PHI @ GLA | Stage 1 Week 2,2018-01-19T06:01:28Z,1553,26m31s
220069127,Game 4 PHI @ GLA | Stage 1 Week 2,2018-01-19T05:56:50Z,1122,19m43s
220068798,Game 3 PHI @ GLA | Stage 1 Week 2,2018-01-19T05:54:52Z,1116,18m13s
220068170,Game 2 PHI @ GLA | Stage 1 Week 2,2018-01-19T05:51:04Z,1127,24m1s
220067767,Game 1 PHI @ GLA | Stage 1 Week 2,2018-01-19T05:48:52Z,1803,27m49s
220066897,Game 4 NYE @ VAL | Stage 1 Week 2,2018-01-19T05:43:53Z,1291,35m50s
220066529,Game 3 NYE @ VAL | Stage 1 Week 2,2018-01-19T05:41:37Z,1491,19m37s
220065752,Game 2 NYE @ VAL | Stage 1 Week 2,2018-01-19T05:37:36Z,1266,21m25s
220065348,Game 1 NYE @ VAL | Stage 1 Week 2,2018-01-19T05:35:22Z,1992,31m25s
220059621,Full Match | Dallas Fuel vs. Houston Outlaws | Stage 1 Week 2 Day 2,2018-01-19T05:06:25Z,11164,1h26m59s
220057814,Game 4 DAL @ HOU | Stage 1 Week 2,2018-01-19T04:58:57Z,1897,18m31s
220056912,Game 3 DAL @ HOU | Stage 1 Week 2,2018-01-19T04:54:45Z,2012,12m24s
219959313,Game 2 DAL @ HOU | Stage 1 Week 2,2018-01-18T23:09:00Z,5994,17m13s
219953478,Game 1 DAL @ HOU | Stage 1 Week 2,2018-01-18T22:49:31Z,5388,19m7s
219935235,Inaugural Season | Stage 1 Week 2 Day 2,2018-01-18T21:45:44Z,158106,6h40m15s
219741319,Full Match | Houston Outlaws vs. Shanghai Dragons | Stage 1 Week 2 Day 1,2018-01-18T06:20:22Z,15689,1h34m47s
219737230,Game 4 HOU @ SHD | Stage 1 Week 2,2018-01-18T05:57:07Z,1656,24m55s
219730213,Game 3 HOU @ SHD | Stage 1 Week 2,2018-01-18T05:18:18Z,2430,12m42s
219725346,Game 2 HOU @ SHD | Stage 1 Week 2,2018-01-18T04:56:11Z,1593,18m25s
219719655,Game 1 HOU @ SHD | Stage 1 Week 2,2018-01-18T04:29:38Z,2686,21m7s
219713841,Full Match | Florida Mayhem vs. Seoul Dynasty | Stage 1 Week 2 Day 1,2018-01-18T04:04:38Z,12346,1h56m30s
219712806,Game 4 FLA @ SEO | Stage 1 Week 2,2018-01-18T04:00:45Z,2025,34m8s
219709341,Game 3 FLA @ SEO | Stage 1 Week 2,2018-01-18T03:46:54Z,2064,13m48s
219702500,Game 2 FLA @ SEO | Stage 1 Week 2,2018-01-18T03:19:31Z,2405,19m43s
219701320,Game 1 FLA @ SEO | Stage 1 Week 2,2018-01-18T03:14:57Z,3860,27m31s
219693564,Full Match | San Francisco Shock vs. Philadelphia Fusion | Stage 1 Week 2 Day 1,2018-01-18T02:47:43Z,7580,1h57m7s
219682751,Game 4 SFS @ PHI | Stage 1 Week 2,2018-01-18T02:10:36Z,1794,34m26s
219667901,Game 3 SFS @ PHI | Stage 1 Week 2,2018-01-18T01:22:19Z,1824,16m55s
219660294,Game 2 SFS @ PHI | Stage 1 Week 2,2018-01-18T00:58:05Z,1832,20m43s
219651531,Game 1 SFS @ PHI | Stage 1 Week 2,2018-01-18T00:28:31Z,2889,25m1s
219630825,Inaugural Season | Stage 1 Week 2 Day 1,2018-01-17T23:15:38Z,183287,6h24m56s
219310363,Watchpoint: Preview Edition - Stage 1 Week 2,2018-01-17T01:44:31Z,20119,28m45s
219211528,Watchpoint: Recap Edition - Stage 1 Week 1,2018-01-16T21:31:35Z,14231,46m33s
218347146,Full Match | Seoul Dynasty vs. Los Angeles Gladiators | Stage 1 Week 1 Day 4,2018-01-14T00:58:23Z,42683,2h1m31s
218346161,Game 4 SEO @ GLA | Stage 1 Week 1,2018-01-14T00:55:01Z,3682,29m13s
218338166,Game 3 SEO @ GLA | Stage 1 Week 1,2018-01-14T00:25:31Z,4731,13m12s
218333027,Game 2 SEO @ GLA | Stage 1 Week 1,2018-01-14T00:06:15Z,3252,22m37s
218322554,Game 1 SEO @ GLA | Stage 1 Week 1,2018-01-13T23:28:23Z,5839,36m8s
218315065,Full Match | New York Excelsior vs. Houston Outlaws | Stage 1 Week 1 Day 4,2018-01-13T23:02:23Z,15504,1h48m12s
218310475,Game 4 NYE @ HOU | Stage 1 Week 1,2018-01-13T22:47:04Z,2667,27m7s
218301200,Game 3 NYE @ HOU | Stage 1 Week 1,2018-01-13T22:15:36Z,4130,13m18s
218292479,Game 2 NYE @ HOU | Stage 1 Week 1,2018-01-13T21:48:07Z,2871,20m55s
218286527,Game 1 NYE @ HOU | Stage 1 Week 1,2018-01-13T21:28:47Z,3966,26m55s
218282245,Full Match | London Spitfire vs Philadelphia Fusion | Stage 1 Week 1 Day 4,2018-01-13T21:15:05Z,9964,1h51m18s
218275871,Game 4 LDN @ PHI | Stage 1 Week 1,2018-01-13T20:56:07Z,1374,26m43s
218266091,Game 3 LDN @ PHI | Stage 1 Week 1,2018-01-13T20:26:24Z,1550,10m42s
218254883,Game 2 LDN @ PHI | Stage 1 Week 1,2018-01-13T19:55:39Z,1998,18m13s
218247316,Game 1 LDN @ PHI | Stage 1 Week 1,2018-01-13T19:33:47Z,3523,31m49s
218230957,Inaugural Season | Stage 1 Week 1 | Day 4,2018-01-13T18:45:38Z,297162,6h4m53s
218079394,Full Match | San Francisco Shock vs. Shanghai Dragons | Stage 1 Week 1 Day 3,2018-01-13T06:15:52Z,14277,1h39m29s
218078561,Game 4 SFS @ SHD | Stage 1 Week 1,2018-01-13T06:11:38Z,1249,28m1s
218075568,Game 3 FLA @ BOS | Stage 1 Week 1,2018-01-13T05:56:45Z,1624,10m24s
218074919,Full Match | Florida Mayhem vs. Boston Uprising | Stage 1 Week 1 Day 3,2018-01-13T05:53:44Z,6804,1h37m29s
218068565,Game 3 SFS @ SHD | Stage 1 Week 1,2018-01-13T05:24:05Z,862,11m6s
218063165,Game 2 SFS @ SHD | Stage 1 Week 1,2018-01-13T05:01:01Z,941,12m54s
218059144,Game 1 SFS @ SHD | Stage 1 Week 1,2018-01-13T04:44:14Z,1223,27m55s
218048642,Game 4 FLA @ BOS | Stage 1 Week 1,2018-01-13T04:02:26Z,844,18m19s
218036078,Game 2 FLA @ BOS | Stage 1 Week 1,2018-01-13T03:16:07Z,947,22m25s
218028389,Game 1 FLA @ BOS | Stage 1 Week 1,2018-01-13T02:49:53Z,1303,25m55s
218024580,Full Match | Los Angeles Valiant vs. Dallas Fuel | Stage 1 Week 1 Day 3,2018-01-13T02:35:57Z,20448,2h15m8s
218022697,Game 4 VAL @ DAL | Stage 1 Week 1,2018-01-13T02:29:47Z,2134,22m49s
218011977,Game 3 VAL @ DAL | Stage 1 Week 1,2018-01-13T01:54:44Z,2051,12m12s
218004039,Game 2 VAL @ DAL | Stage 1 Week 1,2018-01-13T01:27:13Z,2237,31m49s
217992693,Game 1 VAL @ DAL | Stage 1 Week 1,2018-01-13T00:48:58Z,4631,44m50s
217974375,Inaugural Season | Stage 1 Week 1 | Day 3,2018-01-12T23:45:36Z,411019,6h14m0s
217907259,Game 5 PHI @ HOU | Stage 1 Week 1,2018-01-12T20:02:31Z,4795,22m49s
217742704,Full Match | Boston Uprising vs. New York Excelsior | Stage 1 Week 1 Day 2,2018-01-12T05:11:17Z,25895,1h44m12s
217742504,Full Match | Philadelphia Fusion vs. Houston Outlaws | Stage 1 Week 1 Day 2,2018-01-12T05:10:19Z,20473,2h2m43s
217742268,Full Match | London Spitfire vs. Florida Mayhem | Stage 1 Week 1 Day 2,2018-01-12T05:09:08Z,11432,1h37m5s
217722074,Game 4 BOS @ NYE | Stage 1 Week 1,2018-01-12T03:38:02Z,4539,14m12s
217721596,Game 3 BOS @ NYE | Stage 1 Week 1,2018-01-12T03:36:09Z,3061,8m54s
217706323,Game 2 BOS @ NYE | Stage 1 Week 1,2018-01-12T02:36:53Z,1961,11m36s
217701531,Game 1 BOS @ NYE | Stage 1 Week 1,2018-01-12T02:19:00Z,2535,15m54s
217686992,Game 4 PHI @ HOU | Stage 1 Week 1,2018-01-12T01:29:12Z,2065,23m1s
217676700,Game 3 PHI @ HOU | Stage 1 Week 1,2018-01-12T00:53:59Z,1611,4m36s
217671552,Game 2 PHI @ HOU | Stage 1 Week 1,2018-01-12T00:34:13Z,2344,9m54s
217664937,Game 1 PHI @ HOU | Stage 1 Week 1,2018-01-12T00:09:06Z,3818,9m24s
217657306,Game 4 LDN @ FLA | Stage 1 Week 1,2018-01-11T23:40:52Z,1670,12m54s
